Rank,Stock,Price,Support,SupportGap,VolumeX,RSI,Score,Entry,SL,T1,T2,T3,Donchian,BreakoutGap,Reason
155,INDUSINDBK,997.7,963.3,3.57,0.88,47.5,40,1006.71,944.03,1069.38,1132.06,1194.74,1026.6,2.9,"Near support, Bullish candle, Above 200 DMA"
156,HDBFS,683.1,667.5,2.34,0.62,47.2,40,691.33,654.15,728.51,765.69,802.87,712.1,4.25,"Near support, Support rejection"
157,MFSL,1498.7,1467.5,2.13,0.81,41.4,40,1530.05,1438.15,1621.96,1713.86,1805.77,1604.9,7.09,"Near support, Support rejection"
158,CARBORUNIV,1095.9,1068.5,2.56,0.41,48.0,40,1129.05,1047.13,1210.98,1292.9,1374.82,1207.0,10.14,"Near support, Bullish candle, Above 200 DMA"
159,FIRSTCRY,176.24,168.15,4.81,0.27,28.2,40,178.39,164.79,191.99,205.58,219.18,222.5,26.25,"Near support, Support rejection"
160,ANURAS,1233.4,1192.3,3.45,0.48,45.2,40,1247.99,1168.45,1327.53,1407.06,1486.6,1273.9,3.28,"Near support, Support rejection"
161,ABREL,1372.1,1318.7,4.05,0.24,46.9,40,1382.76,1292.33,1473.19,1563.63,1654.06,1486.0,8.3,"Near support, Support rejection"
162,ABLBL,84.52,82.61,2.31,0.34,38.8,40,85.73,80.96,90.5,95.28,100.05,92.9,9.91,"Near support, Support rejection"
163,ABFRL,52.24,50.2,4.06,0.61,38.6,40,53.18,49.2,57.16,61.14,65.12,61.3,17.34,"Near support, Support rejection"
164,SCHAEFFLER,3954.6,3871.7,2.14,0.79,38.3,40,4008.5,3794.27,4222.74,4436.97,4651.21,4210.0,6.46,"Near support, Support rejection"
165,RRKABEL,2448.5,2374.4,3.12,1.14,33.8,40,2472.94,2326.91,2618.96,2764.98,2911.01,2983.8,21.86,"Near support, Bullish candle, Above 200 DMA"
166,IRB,19.25,18.76,2.61,0.43,45.8,40,19.34,18.38,20.29,21.25,22.2,20.04,4.1,"Near support, Support rejection"
167,ITI,270.2,264.15,2.29,0.58,38.0,40,272.19,258.87,285.52,298.85,312.17,296.25,9.64,"Near support, Support rejection"
168,FORCEMOT,17625.0,17150.0,2.77,0.63,45.9,40,17900.73,16807.0,18994.46,20088.19,21181.92,19448.0,10.34,"Near support, Price recovering, RSI improving"
169,USHAMART,499.85,477.8,4.61,0.49,49.8,40,509.47,468.24,550.69,591.91,633.14,529.3,5.89,"Near support, Bullish candle, Above 200 DMA"
170,TARIL,297.15,284.0,4.63,0.3,44.6,40,300.5,278.32,322.68,344.86,367.04,326.95,10.03,"Near support, Support rejection"
171,DCMSHRIRAM,1008.2,969.1,4.03,0.38,41.3,35,1017.93,949.72,1086.15,1154.36,1222.57,1119.5,11.04,"Near support, Bullish candle"
172,TECHNOE,964.7,941.55,2.46,0.39,41.8,35,971.94,922.72,1021.16,1070.38,1119.6,1079.0,11.85,"Near support, Bullish candle"
