Rank,Stock,Price,Support,SupportGap,VolumeX,RSI,Score,Entry,SL,T1,T2,T3,Donchian,BreakoutGap,Reason
154,KALYANKJIL,573.0,556.5,2.96,0.42,42.5,45,580.26,545.37,615.15,650.03,684.92,635.5,10.91,"Near support, Support rejection, Above 200 DMA"
155,COFORGE,1784.0,1717.0,3.9,0.35,43.5,45,1797.19,1682.66,1911.71,2026.24,2140.77,2021.2,13.3,"Near support, Support rejection, Above 200 DMA"
156,MINDACORP,678.85,661.8,2.58,0.46,42.2,45,687.67,648.56,726.78,765.89,805.0,720.15,6.08,"Near support, Support rejection, Above 200 DMA"
157,UTIAMC,901.85,866.0,4.14,0.43,49.0,45,909.72,848.68,970.75,1031.79,1092.82,935.95,3.78,"Near support, Support rejection, Above 50 DMA"
158,SCI,274.4,262.8,4.41,0.52,40.6,45,278.26,257.54,298.97,319.68,340.39,303.7,10.68,"Near support, Support rejection, Above 200 DMA"
159,SAREGAMA,496.9,475.0,4.61,0.53,48.9,45,505.21,465.5,544.92,584.63,624.33,517.2,4.09,"Near support, Support rejection, Above 200 DMA"
160,CENTRALBK,31.18,29.89,4.32,0.45,52.2,45,31.41,29.29,33.53,35.65,37.77,32.4,3.91,"Near support, Support rejection, Above 50 DMA"
161,BLUEJET,570.65,543.75,4.95,0.61,46.3,45,577.75,532.88,622.63,667.51,712.39,602.65,5.61,"Near support, Support rejection, Above 200 DMA"
162,ELGIEQUIP,603.0,585.0,3.08,0.55,45.7,45,612.82,573.3,652.35,691.87,731.39,653.4,8.36,"Near support, Support rejection, Above 200 DMA"
163,ASTERDM,759.4,729.05,4.16,1.15,45.4,45,771.49,714.47,828.51,885.53,942.55,798.8,5.19,"Near support, Support rejection, Above 200 DMA"
164,SCHAEFFLER,4007.7,3818.1,4.97,0.42,48.6,45,4049.58,3741.74,4357.43,4665.27,4973.12,4260.0,6.3,"Near support, Support rejection, Above 200 DMA"
165,ACUTAAS,3272.5,3120.0,4.89,0.49,49.1,45,3318.02,3057.6,3578.45,3838.87,4099.29,3509.9,7.25,"Near support, Support rejection, Above 200 DMA"
166,NH,1861.4,1811.0,2.78,0.5,45.9,45,1888.27,1774.78,2001.76,2115.25,2228.74,1949.6,4.74,"Near support, Support rejection, Above 200 DMA"
167,ALKEM,5274.0,5051.0,4.41,0.2,47.4,40,5335.65,4949.98,5721.32,6106.99,6492.66,5466.5,3.65,"Near support, Support rejection"
168,HUDCO,173.99,167.05,4.15,0.46,41.2,40,175.65,163.71,187.59,199.53,211.48,189.58,8.96,"Near support, Support rejection"
169,AWL,184.34,180.47,2.14,0.81,43.5,40,185.47,176.86,194.08,202.69,211.3,199.74,8.35,"Near support, Support rejection"
170,360ONE,1073.0,1037.1,3.46,0.8,40.2,40,1090.08,1016.36,1163.79,1237.51,1311.23,1208.0,12.58,"Near support, Support rejection"
171,AIAENG,3919.4,3778.0,3.74,0.29,34.8,40,3992.57,3702.44,4282.7,4572.83,4862.96,4320.0,10.22,"Near support, Support rejection"
172,NATIONALUM,358.7,348.1,3.05,0.4,44.8,40,363.63,341.14,386.11,408.6,431.09,394.95,10.11,"Near support, Price recovering, RSI improving"
173,NLCINDIA,262.55,254.3,3.24,0.54,40.1,40,264.53,249.21,279.84,295.16,310.47,282.3,7.52,"Near support, Support rejection"
174,NHPC,76.0,74.3,2.29,0.62,47.3,40,76.47,72.81,80.13,83.79,87.45,77.89,2.49,"Near support, Support rejection"
175,ICICIPRULI,463.0,445.35,3.96,0.68,38.0,40,469.94,436.44,503.43,536.93,570.42,517.05,11.67,"Near support, Support rejection"
176,CAMS,707.35,681.0,3.87,0.66,39.8,40,716.33,667.38,765.28,814.23,863.18,786.4,11.18,"Near support, Support rejection"
177,DEEPAKNTR,1587.1,1546.2,2.65,0.25,39.3,40,1611.52,1515.28,1707.76,1804.0,1900.24,1820.0,14.67,"Near support, Support rejection"
178,BBTC,1435.2,1393.0,3.03,0.15,45.2,40,1458.71,1365.14,1552.28,1645.85,1739.43,1639.0,14.2,"Near support, Support rejection"
179,CEATLTD,3352.2,3241.3,3.42,0.68,44.0,40,3398.38,3176.47,3620.29,3842.2,4064.11,3548.6,5.86,"Near support, Support rejection"
180,NATCOPHARM,839.3,801.0,4.78,0.91,47.9,40,851.8,784.98,918.62,985.44,1052.26,863.4,2.87,"Near support, Support rejection"
181,MGL,1071.3,1047.0,2.32,0.75,44.7,40,1090.18,1026.06,1154.29,1218.41,1282.52,1112.0,3.8,"Near support, Support rejection"
182,HINDCOPPER,494.65,477.5,3.59,0.46,42.3,40,499.65,467.95,531.34,563.04,594.74,545.0,10.18,"Near support, Support rejection"
183,GILLETTE,7072.0,6922.0,2.17,1.12,34.9,40,7131.23,6783.56,7478.91,7826.58,8174.26,7564.0,6.96,"Near support, Support rejection"
184,NSLNISP,42.17,40.23,4.82,0.57,44.9,40,42.9,39.43,46.37,49.84,53.31,49.4,17.14,"Near support, Support rejection"
185,RAILTEL,260.15,248.0,4.9,0.81,40.9,40,261.92,243.04,280.81,299.69,318.57,283.1,8.82,"Near support, Support rejection"
186,TARIL,277.65,269.55,3.01,0.5,38.0,40,281.81,264.16,299.47,317.12,334.77,326.95,17.76,"Near support, Support rejection"
187,SOBHA,1226.6,1172.0,4.66,0.72,43.3,40,1245.49,1148.56,1342.41,1439.34,1536.26,1283.2,4.61,"Near support, Support rejection"
