Rank,Stock,Price,Support,SupportGap,VolumeX,RSI,Score,Entry,SL,T1,T2,T3,Donchian,BreakoutGap,Reason
148,ALKEM,5193.0,5175.0,0.35,0.69,31.6,50,5243.97,5071.5,5416.43,5588.9,5761.37,5700.0,9.76,"Very close to support, Support rejection"
149,IGIL,325.95,325.85,0.03,1.01,35.5,50,330.66,319.33,341.99,353.31,364.64,367.5,12.75,"Very close to support, Support rejection"
150,IRCTC,474.6,470.7,0.83,0.5,34.2,50,478.76,461.29,496.23,513.69,531.16,527.0,11.04,"Very close to support, Price recovering, RSI improving"
151,MPHASIS,2471.0,2385.0,3.61,0.9,54.6,50,2494.28,2337.3,2651.26,2808.24,2965.21,2556.9,3.48,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
152,ITI,268.45,264.15,1.63,0.36,31.9,50,271.99,258.87,285.12,298.24,311.37,296.25,10.36,"Very close to support, Price recovering, RSI improving"
153,IRCON,118.69,116.46,1.91,0.81,31.7,50,120.95,114.13,127.77,134.59,141.41,133.19,12.22,"Very close to support, Price recovering, RSI improving"
154,PATANJALI,342.9,339.1,1.12,0.73,32.8,50,347.84,332.32,363.37,378.9,394.42,362.9,5.83,"Very close to support, Support rejection"
155,WAAREEENER,2579.9,2552.5,1.07,0.94,31.7,50,2606.5,2501.45,2711.56,2816.61,2921.66,2730.0,5.82,"Very close to support, Support rejection"
156,BAYERCROP,3960.8,3935.0,0.66,1.0,32.3,50,4017.02,3856.3,4177.74,4338.45,4499.17,4338.9,9.55,"Very close to support, Support rejection"
157,TIMKEN,3124.8,3069.5,1.8,0.45,43.3,50,3154.3,3008.11,3300.48,3446.67,3592.85,3390.4,8.5,"Very close to support, Support rejection"
158,PNBHOUSING,1145.5,1119.5,2.32,0.49,51.5,50,1160.22,1097.11,1223.32,1286.43,1349.53,1211.5,5.76,"Near support, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
159,MINDACORP,706.5,685.5,3.06,0.21,48.6,50,714.43,671.79,757.06,799.7,842.33,769.0,8.85,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
160,MMTC,62.32,61.41,1.48,0.3,42.8,50,63.72,60.18,67.25,70.79,74.32,67.58,8.44,"Very close to support, Price recovering, RSI improving"
161,JKTYRE,369.45,363.5,1.64,0.41,35.9,50,373.75,356.23,391.26,408.78,426.29,418.9,13.38,"Very close to support, Support rejection"
162,IEX,119.15,117.7,1.23,0.74,34.4,50,120.44,115.35,125.53,130.63,135.72,130.32,9.37,"Very close to support, Price recovering, RSI improving"
163,KEC,406.15,406.5,-0.09,1.03,27.5,50,412.77,398.37,427.18,441.58,455.99,480.45,18.29,"Very close to support, Support rejection"
164,JUBLFOOD,482.9,469.4,2.88,0.14,49.7,45,489.43,460.01,518.84,548.26,577.67,527.85,9.31,"Near support, Support rejection, Above 50 DMA"
165,SUPREMEIND,3508.1,3383.0,3.7,1.19,47.5,45,3565.52,3315.34,3815.69,4065.87,4316.05,3710.0,5.76,"Near support, Support rejection, Above 50 DMA"
166,IKS,1732.4,1686.4,2.73,0.4,41.6,45,1767.33,1652.67,1881.98,1996.64,2111.29,1907.4,10.1,"Near support, Support rejection, Above 200 DMA"
167,PAGEIND,35865.0,35100.0,2.18,1.06,38.6,40,36392.64,34398.0,38387.28,40381.92,42376.56,40270.0,12.28,"Near support, Support rejection"
168,TATACOMM,1696.4,1640.2,3.43,0.88,44.6,40,1725.94,1607.4,1844.49,1963.04,2081.59,1783.8,5.15,"Near support, Support rejection"
169,BSOFT,293.25,287.25,2.09,0.58,43.9,40,298.15,281.5,314.79,331.43,348.07,331.0,12.87,"Near support, Support rejection"
170,ANURAS,1240.2,1192.3,4.02,0.26,49.0,40,1251.4,1168.45,1334.34,1417.29,1500.23,1273.9,2.72,"Near support, Support rejection"
171,GODIGIT,257.85,251.05,2.71,0.33,43.4,40,260.62,246.03,275.21,289.8,304.39,280.15,8.65,"Near support, Support rejection"
172,FSL,265.3,257.0,3.23,0.49,44.7,40,271.34,251.86,290.82,310.3,329.79,339.0,27.78,"Near support, Support rejection"
