Rank,Stock,Price,Support,SupportGap,VolumeX,RSI,Score,Entry,SL,T1,T2,T3,Donchian,BreakoutGap,Reason
144,ASTERDM,760.65,729.05,4.33,0.29,44.0,60,765.93,714.47,817.39,868.85,920.31,835.0,9.77,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
145,HUDCO,169.55,167.11,1.46,1.3,22.7,58,173.38,163.77,182.98,192.59,202.2,192.0,13.24,"Very close to support, Support rejection, Volume increasing"
146,HEROMOTOCO,5325.0,5166.0,3.08,0.98,47.1,55,5351.68,5062.68,5640.68,5929.69,6218.69,5740.5,7.8,"Near support, Bullish candle, Price recovering, RSI improving"
147,INDUSTOWER,381.35,367.35,3.81,0.83,50.8,55,385.52,360.0,411.04,436.55,462.07,390.85,2.49,"Near support, Bullish candle, Price recovering, RSI improving"
148,ITCHOTELS,154.33,149.85,2.99,0.67,36.9,55,155.26,146.85,163.67,172.07,180.48,167.9,8.79,"Near support, Bullish candle, Price recovering, RSI improving"
149,ICICIGI,1486.7,1423.1,4.47,0.78,37.2,55,1501.1,1394.64,1607.55,1714.01,1820.47,1650.0,10.98,"Near support, Bullish candle, Price recovering, RSI improving"
150,HDBFS,681.45,662.4,2.88,0.58,49.6,55,690.08,649.15,731.0,771.93,812.85,712.1,4.5,"Near support, Bullish candle, Price recovering, RSI improving"
151,COCHINSHIP,1334.3,1290.9,3.36,0.69,32.6,55,1352.6,1265.08,1440.12,1527.64,1615.15,1577.9,18.26,"Near support, Bullish candle, Price recovering, RSI improving"
152,ASHOKLEY,158.62,154.75,2.5,0.74,34.3,55,159.96,151.66,168.26,176.57,184.87,181.84,14.64,"Near support, Bullish candle, Price recovering, RSI improving"
153,BALKRISIND,2170.8,2100.1,3.37,0.29,38.1,55,2184.36,2058.1,2310.62,2436.88,2563.15,2394.6,10.31,"Near support, Bullish candle, Price recovering, RSI improving"
154,GMRAIRPORT,95.04,91.99,3.32,0.93,40.8,55,95.91,90.15,101.67,107.43,113.2,103.38,8.78,"Near support, Bullish candle, Price recovering, RSI improving"
155,DABUR,384.55,368.05,4.48,0.72,44.2,55,387.17,360.69,413.66,440.14,466.62,402.1,4.56,"Near support, Bullish candle, Price recovering, RSI improving"
156,LICI,400.0,386.5,3.49,0.98,41.8,55,406.81,378.77,434.85,462.9,490.94,428.15,7.04,"Near support, Bullish candle, Price recovering, RSI improving"
157,IRCTC,457.0,446.5,2.35,0.6,28.7,55,459.32,437.57,481.06,502.81,524.56,495.0,8.32,"Near support, Bullish candle, Price recovering, RSI improving"
158,LUPIN,2098.1,2033.5,3.18,0.75,37.5,55,2102.3,1992.83,2211.76,2321.23,2430.7,2237.9,6.66,"Near support, Bullish candle, Price recovering, RSI improving"
159,SBICARD,636.95,610.0,4.42,0.55,46.8,55,642.83,597.8,687.87,732.9,777.93,675.0,5.97,"Near support, Bullish candle, Price recovering, RSI improving"
160,PAGEIND,35020.0,34000.0,3.0,0.69,39.7,55,35360.58,33320.0,37401.16,39441.74,41482.32,36540.0,4.34,"Near support, Bullish candle, Price recovering, RSI improving"
161,SUPREMEIND,3344.4,3270.0,2.28,0.51,38.9,55,3388.16,3204.6,3571.73,3755.29,3938.85,3710.0,10.93,"Near support, Bullish candle, Price recovering, RSI improving"
162,RPOWER,21.05,20.51,2.63,0.75,33.0,55,21.44,20.1,22.79,24.13,25.47,23.8,13.06,"Near support, Bullish candle, Price recovering, RSI improving"
163,RITES,207.93,202.92,2.47,0.95,38.5,55,209.06,198.86,219.25,229.45,239.64,223.17,7.33,"Near support, Bullish candle, Price recovering, RSI improving"
164,TRITURBINE,556.8,532.1,4.64,0.85,41.2,55,560.12,521.46,598.78,637.44,676.1,604.05,8.49,"Near support, Bullish candle, Price recovering, RSI improving"
165,NBCC,82.13,79.72,3.02,0.73,31.1,55,82.61,78.13,87.1,91.59,96.08,90.5,10.19,"Near support, Bullish candle, Price recovering, RSI improving"
166,MSUMI,36.07,34.76,3.77,0.43,38.1,55,36.33,34.06,38.6,40.87,43.14,40.59,12.53,"Near support, Bullish candle, Price recovering, RSI improving"
167,GRSE,2339.8,2290.0,2.17,0.8,28.2,55,2376.64,2244.2,2509.09,2641.53,2773.97,2706.0,15.65,"Near support, Bullish candle, Price recovering, RSI improving"
168,GMDCLTD,549.15,535.05,2.64,0.68,40.3,55,553.61,524.35,582.86,612.12,641.37,601.0,9.44,"Near support, Bullish candle, Price recovering, RSI improving"
169,IEX,113.4,110.35,2.76,0.62,30.6,55,114.08,108.14,120.01,125.95,131.88,125.05,10.27,"Near support, Bullish candle, Price recovering, RSI improving"
170,DEEPAKNTR,1604.8,1546.2,3.79,0.29,38.1,55,1615.12,1515.28,1714.97,1814.82,1914.67,1820.0,13.41,"Near support, Bullish candle, Price recovering, RSI improving"
171,ELECON,414.6,402.4,3.03,0.22,41.8,55,420.84,394.35,447.33,473.82,500.3,459.3,10.78,"Near support, Bullish candle, Price recovering, RSI improving"
172,KFINTECH,897.0,872.5,2.81,0.47,40.6,55,905.46,855.05,955.86,1006.27,1056.68,992.4,10.64,"Near support, Bullish candle, Price recovering, RSI improving"
173,NAM-INDIA,1119.0,1111.2,0.7,0.75,36.4,55,1125.45,1088.98,1161.92,1198.39,1234.86,1269.5,13.45,"Very close to support, Support rejection, Above 200 DMA"
174,NLCINDIA,262.3,254.3,3.15,1.15,38.3,55,263.43,249.21,277.64,291.85,306.06,282.3,7.62,"Near support, Bullish candle, Price recovering, RSI improving"
175,SJVN,64.75,63.2,2.45,0.71,40.8,55,65.09,61.94,68.24,71.4,74.55,68.33,5.53,"Near support, Bullish candle, Price recovering, RSI improving"
176,RVNL,201.7,195.15,3.36,0.89,34.0,55,202.3,191.25,213.36,224.42,235.47,231.38,14.71,"Near support, Bullish candle, Price recovering, RSI improving"
177,TIINDIA,2598.8,2482.0,4.71,1.06,37.5,55,2631.85,2432.36,2831.35,3030.84,3230.33,2972.0,14.36,"Near support, Bullish candle, Price recovering, RSI improving"
178,CHOLAHLDNG,1499.2,1437.0,4.33,2.18,40.4,55,1540.58,1408.26,1672.89,1805.21,1937.52,1587.3,5.88,"Near support, Support rejection, Volume spike"
179,MAPMYINDIA,889.8,865.6,2.8,0.38,32.5,55,899.6,848.29,950.9,1002.21,1053.52,1033.0,16.09,"Near support, Bullish candle, Price recovering, RSI improving"
180,BIKAJI,552.65,532.75,3.74,0.27,29.0,55,555.11,522.1,588.12,621.13,654.15,635.9,15.06,"Near support, Bullish candle, Price recovering, RSI improving"
181,ATUL,6133.5,5995.0,2.31,0.93,35.8,55,6168.31,5875.1,6461.52,6754.74,7047.95,6770.5,10.39,"Near support, Bullish candle, Price recovering, RSI improving"
182,ABFRL,50.45,48.71,3.57,0.56,37.7,55,50.73,47.74,53.73,56.72,59.72,55.28,9.57,"Near support, Bullish candle, Price recovering, RSI improving"
183,AAVAS,1291.8,1234.2,4.67,0.27,42.9,55,1304.8,1209.52,1400.09,1495.38,1590.67,1407.9,8.99,"Near support, Bullish candle, Price recovering, RSI improving"
184,AMBER,7046.0,6826.5,3.22,0.5,38.9,55,7107.19,6689.97,7524.4,7941.62,8358.83,7794.0,10.62,"Near support, Bullish candle, Price recovering, RSI improving"
185,ABREL,1257.4,1207.0,4.18,0.41,33.3,55,1267.13,1182.86,1351.4,1435.67,1519.94,1486.0,18.18,"Near support, Bullish candle, Price recovering, RSI improving"
186,CHAMBLFERT,413.9,401.4,3.11,0.43,37.6,55,416.83,393.37,440.29,463.75,487.21,446.9,7.97,"Near support, Bullish candle, Price recovering, RSI improving"
187,BSOFT,283.8,274.2,3.5,0.64,43.2,55,287.52,268.72,306.33,325.14,343.95,314.0,10.64,"Near support, Bullish candle, Price recovering, RSI improving"
188,CAMS,714.95,681.0,4.99,1.0,38.5,55,720.24,667.38,773.1,825.95,878.81,786.4,9.99,"Near support, Bullish candle, Price recovering, RSI improving"
189,DOMS,2121.6,2061.3,2.93,0.9,34.7,55,2144.28,2020.07,2268.49,2392.69,2516.9,2279.9,7.46,"Near support, Bullish candle, Price recovering, RSI improving"
190,ERIS,1310.7,1265.1,3.6,0.84,41.9,55,1352.7,1239.8,1465.6,1578.5,1691.41,1362.0,3.91,"Near support, Bullish candle, Price recovering, RSI improving"
191,FORCEMOT,17650.0,17150.0,2.92,0.93,48.8,55,17818.57,16807.0,18830.13,19841.7,20853.26,18339.0,3.9,"Near support, Bullish candle, Price recovering, RSI improving"
192,FACT,759.8,740.05,2.67,0.07,35.8,55,776.55,725.25,827.85,879.15,930.45,920.0,21.08,"Near support, Bullish candle, Price recovering, RSI improving"
193,GPIL,238.39,231.24,3.09,0.73,43.9,55,241.48,226.62,256.35,271.22,286.08,255.0,6.97,"Near support, Bullish candle, Price recovering, RSI improving"
194,TRAVELFOOD,1232.0,1190.1,3.52,0.28,36.8,55,1249.49,1166.3,1332.69,1415.89,1499.08,1416.5,14.98,"Near support, Bullish candle, Price recovering, RSI improving"
195,LEMONTREE,104.06,100.88,3.15,0.64,37.3,55,105.35,98.86,111.84,118.33,124.81,110.5,6.19,"Near support, Bullish candle, Price recovering, RSI improving"
196,KEC,401.95,389.15,3.29,0.37,38.1,55,406.11,381.37,430.85,455.6,480.34,441.4,9.81,"Near support, Bullish candle, Price recovering, RSI improving"
197,OLECTRA,1186.2,1155.0,2.7,0.44,31.3,55,1193.78,1131.9,1255.67,1317.55,1379.43,1369.6,15.46,"Near support, Bullish candle, Price recovering, RSI improving"
198,JWL,231.23,225.65,2.47,0.88,30.8,55,234.23,221.14,247.32,260.41,273.5,253.95,9.83,"Near support, Bullish candle, Price recovering, RSI improving"
199,JSWDULUX,3074.0,3041.0,1.09,0.38,42.4,55,3100.39,2980.18,3220.6,3340.81,3461.01,3209.5,4.41,"Very close to support, Bullish candle, Above 50 DMA, Above 200 DMA"
200,JMFINANCIL,122.51,118.05,3.78,0.61,41.6,55,123.45,115.69,131.2,138.96,146.72,136.3,11.26,"Near support, Bullish candle, Price recovering, RSI improving"
201,NIVABUPA,79.6,78.36,1.58,1.02,38.6,55,80.95,76.79,85.11,89.27,93.43,84.21,5.79,"Very close to support, Price recovering, RSI improving, Above 200 DMA"
202,JKTYRE,348.55,339.55,2.65,0.85,30.0,55,350.2,332.76,367.64,385.08,402.52,386.85,10.99,"Near support, Bullish candle, Price recovering, RSI improving"
203,INDIANB,840.5,833.8,0.8,0.56,38.5,50,858.11,817.12,899.1,940.09,981.08,906.7,7.88,"Very close to support, Price recovering, RSI improving"
204,CRISIL,4560.0,4437.0,2.77,0.36,46.2,50,4638.76,4348.26,4929.26,5219.76,5510.26,4872.0,6.84,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
205,AWL,184.04,180.47,1.98,0.68,39.3,50,188.13,176.86,199.39,210.66,221.92,204.82,11.29,"Very close to support, Price recovering, RSI improving"
206,EMCURE,1909.8,1830.1,4.35,1.04,48.9,50,1944.28,1793.5,2095.06,2245.85,2396.63,2014.3,5.47,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
207,TRIDENT,23.08,22.8,1.23,0.83,22.5,50,23.24,22.34,24.13,25.02,25.91,24.98,8.23,"Very close to support, Support rejection"
208,JAINREC,274.05,271.35,1.0,0.44,35.5,50,277.8,265.92,289.69,301.57,313.45,307.5,12.21,"Very close to support, Support rejection"
209,GRAVITA,1611.6,1601.3,0.64,0.64,30.5,50,1642.18,1569.27,1715.08,1787.99,1860.89,1858.5,15.32,"Very close to support, Support rejection"
210,RAMCOCEM,858.95,849.2,1.15,0.37,38.2,50,866.53,832.22,900.84,935.16,969.47,944.0,9.9,"Very close to support, Support rejection"
211,AJANTPHARM,3500.5,3425.0,2.2,1.42,47.1,48,3537.16,3356.5,3717.82,3898.48,4079.14,3796.0,8.44,"Near support, Bullish candle, Volume increasing, Above 200 DMA"
212,APTUS,239.16,235.36,1.61,0.87,30.5,45,244.62,230.65,258.58,272.55,286.51,261.96,9.53,"Very close to support, Bullish candle"
213,UCOBANK,23.59,23.58,0.04,0.66,26.9,45,24.03,23.11,24.95,25.87,26.79,26.44,12.08,"Very close to support, Bullish candle"
214,DALBHARAT,1693.3,1671.8,1.29,0.17,34.8,45,1703.4,1638.36,1768.44,1833.47,1898.51,1925.0,13.68,"Very close to support, Bullish candle"
215,CONCOR,488.15,480.7,1.55,0.72,39.6,45,494.99,471.09,518.89,542.79,566.69,524.4,7.43,"Very close to support, Bullish candle"
216,SUNDARMFIN,4662.8,4466.0,4.41,0.72,55.2,45,4734.45,4376.68,5092.22,5449.99,5807.76,4864.8,4.33,"Near support, Support rejection, Above 50 DMA"
217,COROMANDEL,1929.8,1890.0,2.11,0.88,41.6,40,1951.19,1852.2,2050.19,2149.18,2248.18,2062.7,6.89,"Near support, Support rejection"
218,FIRSTCRY,169.25,165.01,2.57,0.39,27.1,40,171.58,161.71,181.46,191.33,201.2,201.7,19.17,"Near support, Support rejection"
219,HINDPETRO,350.6,340.1,3.09,0.56,37.3,40,354.36,333.3,375.42,396.48,417.54,381.7,8.87,"Near support, Price recovering, RSI improving"
220,GODREJIND,1127.3,1078.0,4.57,0.32,39.8,40,1149.29,1056.44,1242.15,1335.0,1427.86,1250.0,10.88,"Near support, Bullish candle, Above 200 DMA"
221,CHALET,842.3,821.15,2.58,0.13,38.8,40,857.51,804.73,910.3,963.08,1015.87,939.95,11.59,"Near support, Bullish candle, Above 200 DMA"
222,NAVA,546.6,533.9,2.38,0.72,41.9,40,556.41,523.22,589.6,622.79,655.98,586.4,7.28,"Near support, Support rejection"
223,MGL,1071.2,1047.0,2.31,0.28,43.1,40,1082.06,1026.06,1138.06,1194.06,1250.06,1173.2,9.52,"Near support, Support rejection"
224,ZENSARTECH,441.85,421.0,4.95,0.73,40.9,40,451.05,412.58,489.52,527.99,566.46,496.4,12.35,"Near support, Support rejection"
225,NTPCGREEN,87.58,85.16,2.84,0.57,39.1,35,88.36,83.46,93.26,98.16,103.06,93.85,7.16,"Near support, Bullish candle"
