Rank,Stock,Price,Support,SupportGap,VolumeX,RSI,Score,Entry,SL,T1,T2,T3,Donchian,BreakoutGap,Reason
154,SYNGENE,382.65,382.6,0.01,0.72,34.7,50,384.37,374.95,393.79,403.21,412.62,419.5,9.63,"Very close to support, Support rejection"
155,RKFORGE,711.2,689.45,3.15,0.72,50.1,50,722.34,675.66,769.02,815.7,862.38,772.8,8.66,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
156,SOBHA,1216.8,1217.0,-0.02,1.13,31.7,50,1236.47,1192.66,1280.28,1324.08,1367.89,1348.6,10.83,"Very close to support, Support rejection"
157,POLYMED,1738.5,1681.7,3.38,0.42,50.8,50,1744.68,1648.07,1841.3,1937.92,2034.53,1858.0,6.87,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
158,RAILTEL,259.9,262.05,-0.82,0.38,26.4,50,262.02,256.81,267.24,272.45,277.67,297.6,14.51,"Very close to support, Support rejection"
159,JWL,239.58,237.4,0.92,0.62,35.9,50,240.73,232.65,248.81,256.89,264.97,260.95,8.92,"Very close to support, Support rejection"
160,KAJARIACER,1226.4,1187.0,3.32,0.46,49.8,50,1247.49,1163.26,1331.72,1415.95,1500.18,1275.0,3.96,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
161,JMFINANCIL,124.47,124.72,-0.2,0.93,42.9,50,126.19,122.23,130.16,134.12,138.09,136.3,9.5,"Very close to support, Support rejection"
162,CLEAN,842.05,803.0,4.86,1.05,56.9,50,852.9,786.94,918.86,984.83,1050.79,874.8,3.89,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
163,DELHIVERY,439.0,439.1,-0.02,0.64,37.3,50,448.29,430.32,466.27,484.25,502.23,473.0,7.74,"Very close to support, Support rejection"
164,FACT,779.6,771.0,1.12,0.03,38.0,50,784.07,755.58,812.55,841.04,869.52,920.0,18.01,"Very close to support, Support rejection"
165,NEULANDLAB,23535.0,22527.0,4.47,0.93,59.0,50,23942.79,22076.46,25809.12,27675.45,29541.78,24225.0,2.93,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
166,NCC,140.94,138.24,1.95,0.55,42.3,50,142.67,135.48,149.87,157.07,164.27,153.86,9.17,"Very close to support, Support rejection"
167,VMM,101.71,102.34,-0.62,0.44,37.8,50,102.86,100.29,105.42,107.98,110.54,115.4,13.46,"Very close to support, Support rejection"
168,BLUEDART,4830.9,4868.0,-0.76,0.42,36.5,50,4867.92,4770.64,4965.19,5062.47,5159.75,5280.0,9.3,"Very close to support, Support rejection"
169,BATAINDIA,648.65,651.15,-0.38,0.44,30.0,50,653.86,638.13,669.58,685.31,701.04,767.95,18.39,"Very close to support, Support rejection"
170,BLS,231.58,233.11,-0.66,0.28,35.4,50,233.83,228.45,239.21,244.58,249.96,282.7,22.07,"Very close to support, Support rejection"
171,ARE&M,813.9,816.85,-0.36,0.99,25.8,50,818.03,800.51,835.55,853.07,870.59,957.0,17.58,"Very close to support, Support rejection"
172,APTUS,249.11,246.45,1.08,0.92,38.9,50,251.7,241.52,261.88,272.07,282.25,261.96,5.16,"Very close to support, Support rejection"
173,ABFRL,50.44,50.2,0.48,1.01,32.8,50,50.75,49.2,52.31,53.86,55.42,57.33,13.66,"Very close to support, Support rejection"
174,ATUL,6244.5,6203.5,0.66,1.2,37.7,50,6339.65,6079.43,6599.88,6860.1,7120.33,6990.0,11.94,"Very close to support, Support rejection"
175,BBTC,1423.5,1419.2,0.3,0.04,40.9,50,1437.47,1390.82,1484.12,1530.78,1577.43,1639.0,15.14,"Very close to support, Support rejection"
176,FIRSTCRY,168.83,168.15,0.4,0.39,23.3,50,170.39,164.79,175.99,181.6,187.2,222.5,31.79,"Very close to support, Support rejection"
177,CIEINDIA,379.65,380.6,-0.25,0.42,23.8,50,381.76,372.99,390.54,399.31,408.08,415.0,9.31,"Very close to support, Support rejection"
178,DCMSHRIRAM,1000.0,994.0,0.6,0.28,40.2,50,1006.81,974.12,1039.5,1072.19,1104.88,1119.5,11.95,"Very close to support, Support rejection"
179,IRCON,113.26,115.0,-1.51,1.19,23.7,50,115.13,112.7,117.56,119.99,122.42,128.0,13.01,"Very close to support, Support rejection"
180,AADHARHFC,456.8,459.3,-0.54,0.59,34.1,50,461.67,450.11,473.23,484.79,496.34,503.1,10.14,"Very close to support, Support rejection"
181,GALLANTT,546.4,543.15,0.6,0.73,35.0,50,551.1,532.29,569.91,588.73,607.54,599.0,9.63,"Very close to support, Support rejection"
182,INDIACEM,346.9,346.6,0.09,0.66,28.0,50,348.7,339.67,357.72,366.75,375.78,387.2,11.62,"Very close to support, Support rejection"
183,KARURVYSYA,333.8,326.6,2.2,0.62,44.0,50,336.72,320.07,353.38,370.03,386.68,358.65,7.44,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
184,MMTC,61.92,61.41,0.83,0.31,41.7,50,62.48,60.18,64.79,67.09,69.39,67.58,9.14,"Very close to support, Support rejection"
185,NATCOPHARM,815.35,815.2,0.02,1.16,26.2,50,823.09,798.9,847.29,871.49,895.68,964.85,18.34,"Very close to support, Support rejection"
186,JUBLINGREA,658.4,656.5,0.29,1.16,33.1,50,668.13,643.37,692.9,717.66,742.42,750.75,14.03,"Very close to support, Support rejection"
187,JKTYRE,353.95,355.5,-0.44,0.79,27.8,50,356.36,348.39,364.33,372.3,380.28,389.25,9.97,"Very close to support, Support rejection"
188,SIGNATURE,760.85,755.4,0.72,1.01,39.9,50,781.51,740.29,822.73,863.95,905.16,816.7,7.34,"Very close to support, Support rejection"
189,RPOWER,21.58,21.51,0.33,0.71,35.0,50,21.81,21.08,22.55,23.28,24.01,23.8,10.29,"Very close to support, Support rejection"
190,GPIL,244.45,232.9,4.96,1.29,49.2,48,249.29,228.24,270.33,291.38,312.42,256.0,4.72,"Near support, Support rejection, Volume increasing"
191,RRKABEL,2424.4,2374.4,2.11,0.54,33.5,45,2443.78,2326.91,2560.64,2677.51,2794.38,2983.8,23.07,"Near support, Support rejection, Above 200 DMA"
192,KIMS,768.95,748.3,2.76,0.25,45.6,45,778.4,733.33,823.47,868.54,913.61,827.95,7.67,"Near support, Support rejection, Above 200 DMA"
193,KPRMILL,1109.1,1077.1,2.97,0.69,45.6,45,1124.34,1055.56,1193.13,1261.92,1330.7,1197.9,8.01,"Near support, Support rejection, Above 200 DMA"
194,JSWENERGY,526.45,511.4,2.94,0.29,40.4,45,528.05,501.17,554.94,581.82,608.7,561.75,6.71,"Near support, Support rejection, Above 200 DMA"
195,ABCAPITAL,395.0,385.1,2.57,0.56,43.7,45,396.99,377.4,416.59,436.18,455.78,416.45,5.43,"Near support, Support rejection, Above 200 DMA"
196,3MINDIA,32710.0,32490.0,0.68,0.47,35.3,45,32930.73,31840.2,34021.26,35111.79,36202.32,37300.0,14.03,"Very close to support, Bullish candle"
197,AMBER,7245.0,6965.0,4.02,0.42,43.1,45,7275.52,6825.7,7725.34,8175.17,8624.99,7794.0,7.58,"Near support, Support rejection, Above 200 DMA"
198,ANANTRAJ,598.35,571.35,4.73,0.7,44.4,45,605.66,559.92,651.39,697.13,742.87,649.0,8.46,"Near support, Support rejection, Above 200 DMA"
199,RAINBOW,1444.9,1409.4,2.52,0.92,46.1,45,1464.62,1381.21,1548.03,1631.45,1714.86,1485.2,2.79,"Near support, Support rejection, Above 200 DMA"
200,CESC,145.37,143.55,1.27,0.66,33.1,45,146.99,140.68,153.31,159.62,165.94,172.0,18.32,"Very close to support, Bullish candle"
201,IGL,151.98,146.22,3.94,0.31,50.5,45,152.81,143.3,162.31,171.82,181.33,159.5,4.95,"Near support, Support rejection, Above 50 DMA"
202,INTELLECT,682.6,673.55,1.34,0.92,42.7,45,690.98,660.08,721.88,752.78,783.68,716.45,4.96,"Very close to support, Bullish candle"
203,TITAGARH,842.15,812.7,3.62,0.73,48.1,45,854.81,796.45,913.17,971.53,1029.89,904.8,7.44,"Near support, Support rejection, Above 200 DMA"
204,GMDCLTD,575.35,552.75,4.09,0.63,51.8,45,579.01,541.69,616.32,653.63,690.94,601.0,4.46,"Near support, Support rejection, Above 50 DMA"
205,CEMPRO,1244.3,1206.2,3.16,1.04,42.8,45,1260.32,1182.08,1338.56,1416.8,1495.03,1363.7,9.6,"Near support, Support rejection, Above 200 DMA"
206,COROMANDEL,1929.0,1890.0,2.06,0.77,41.0,40,1954.7,1852.2,2057.2,2159.7,2262.21,2112.5,9.51,"Near support, Support rejection"
207,ASTERDM,763.05,744.0,2.56,0.1,41.2,40,772.44,729.12,815.76,859.09,902.41,844.9,10.73,"Near support, Bullish candle, Above 200 DMA"
208,IRB,19.64,18.76,4.69,0.57,53.0,40,19.83,18.38,21.27,22.72,24.16,20.6,4.89,"Near support, Support rejection"
209,CENTRALBK,30.74,29.89,2.84,0.65,46.2,40,30.88,29.29,32.47,34.06,35.65,31.57,2.7,"Near support, Support rejection"
210,AAVAS,1275.1,1234.2,3.31,0.45,36.9,40,1287.47,1209.52,1365.42,1443.38,1521.33,1444.5,13.29,"Near support, Support rejection"
211,KEC,406.4,389.15,4.43,0.58,38.5,40,411.82,381.37,442.28,472.73,503.19,446.25,9.81,"Near support, Support rejection"
212,GRAVITA,1668.2,1615.1,3.29,0.63,37.4,40,1691.38,1582.8,1799.95,1908.53,2017.11,1858.5,11.41,"Near support, Support rejection"
213,RHIM,375.8,361.35,4.0,0.43,46.1,40,379.36,354.12,404.59,429.83,455.06,394.95,5.1,"Near support, Support rejection"
214,DABUR,376.0,368.05,2.16,0.5,29.8,35,377.75,360.69,394.82,411.88,428.95,410.45,9.16,"Near support, Bullish candle"
