Rank,Stock,Price,Support,SupportGap,VolumeX,RSI,Score,Entry,SL,T1,T2,T3,Donchian,BreakoutGap,Reason
153,SCHNEIDER,1188.3,1134.9,4.71,0.75,40.3,45,1233.86,1112.2,1355.52,1477.18,1598.85,1449.0,21.94,"Near support, Support rejection, Above 200 DMA"
154,CIEINDIA,390.85,386.85,1.03,0.61,28.7,45,393.99,379.11,408.86,423.73,438.61,423.0,8.23,"Very close to support, Bullish candle"
155,BELRISE,230.73,226.2,2.0,0.61,43.8,45,234.27,221.68,246.86,259.45,272.04,268.2,16.24,"Near support, Support rejection, Above 200 DMA"
156,NAM-INDIA,1178.9,1155.1,2.06,0.96,46.9,45,1212.02,1132.0,1292.04,1372.06,1452.08,1269.5,7.69,"Near support, Price recovering, RSI improving, Above 200 DMA"
157,EIDPARRY,795.6,759.0,4.82,0.33,52.0,45,807.36,743.82,870.9,934.44,997.99,865.4,8.77,"Near support, Support rejection, Above 50 DMA"
158,HEXT,551.1,530.2,3.94,0.4,47.7,40,556.61,519.6,593.63,630.64,667.66,584.5,6.06,"Near support, Support rejection"
159,COLPAL,1859.8,1803.7,3.11,1.08,36.7,40,1876.75,1767.63,1985.87,2094.99,2204.11,2080.2,11.85,"Near support, Support rejection"
160,TIINDIA,2763.2,2685.0,2.91,0.21,41.5,40,2800.49,2631.3,2969.68,3138.87,3308.06,2989.0,8.17,"Near support, Support rejection"
161,BLS,238.19,233.11,2.18,0.29,39.0,40,242.69,228.45,256.94,271.19,285.43,282.7,18.69,"Near support, Support rejection"
162,NAVA,563.6,545.15,3.38,0.48,46.7,40,573.64,534.25,613.04,652.44,691.84,600.45,6.54,"Near support, Support rejection"
163,IGL,149.85,146.22,2.48,0.36,46.6,40,151.29,143.3,159.29,167.28,175.28,157.68,5.23,"Near support, Support rejection"
164,TECHNOE,976.35,941.55,3.7,0.62,43.7,40,986.97,922.72,1051.22,1115.47,1179.72,1079.0,10.51,"Near support, Support rejection"
165,DOMS,2229.0,2175.0,2.48,0.42,49.4,35,2253.5,2131.5,2375.5,2497.49,2619.49,2284.2,2.48,"Near support, Bullish candle"
